residence_name,website_url,address,avg_price_per_unit,avg_price_per_sqft,budget_start_range,budget_end_range,floor_area_sqft,no_of_units,build_year,development_status,rental_potential,pet_friendly,accessible,confidence score,city,country,feature_names,amenity_names,other_amenities,highlighted_amenity1,highlighted_amenity2,highlighted_amenity3,ameneties_count,associated_brand,brief_subtitle,brief_description
Rosewood Residences,https://www.rosewoodhotels.com/en/residences/ownership/beverly-hills,"9900 Santa Monica Boulevard, Beverly Hills, CA 90210, USA",12000000,2400,9000000,20000000,5000,17,2024,completed,high,yes,yes,95,Beverly Hills,United States,"Private elevator access, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, pet spa",Rooftop infinity pool with LA skyline views,Signature dining with California cuisine,Wellness spa with sauna facilities,11,Rosewood,Luxurious living awaits in stunning homes with breathtaking panoramic views of Beverly Hills.,"Offering breathtaking panoramic views of the Hollywood Hills, this luxurious residence boasts exclusive amenities, including a private rooftop pool and tailored concierge services."
"Rosewood Residences, Turtle Creek",https://www.rosewoodhotels.com/en/residences/ownership/turtle-creek,"Rosewood Residences, Turtle Creek  
2801 Turtle Creek Blvd, Dallas, TX 75219, United States",7500000,2500,5000000,12000000,3000,33,2025,under construction,high,yes,yes,94,Dallas,United States,"Private terraces, fitness center, private dining spaces, rooftop oasis","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, pet spa",Rooftop infinity pool with Dallas skyline views,Signature dining with Southern cuisine,Landscaped garden for intimate gatherings,11,Rosewood,Unrivaled elegance meets serene creekside living with bespoke luxury at every turn.,"Rosewood Residences at Turtle Creek boasts breathtaking views of the Dallas skyline, alongside unparalleled access to vibrant cultural hotspots."
Rosewood Residences,https://www.rosewoodhotels.com/en/residences/ownership/naples,"Rosewood Residences Naples  
1601 Gulf Shore Blvd N, Naples, FL 34102, United States",10600000,2000,7500000,15000000,5300,42,2025,completed,high,yes,yes,95,Naples,United States,"Private elevator entry, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, interactive game room, lounge and sports bar, poolside cabanas",Two oceanfront pools with Gulf of Mexico views,Signature dining with coastal cuisine,Spa with steam and sauna facilities,11,Rosewood,Indulge in unparalleled luxury with breathtaking Gulf views and exclusive beachfront access.,"Offering breathtaking Gulf views and private access to pristine beaches, these residences feature expansive outdoor living spaces and unparalleled amenities."
"Rosewood Residences, Lido Key",https://www.rosewoodhotels.com/en/residences/ownership/lido-key,"Rosewood Residences, Lido Key  
Lido Beach, Sarasota, FL 34236, United States",8400000,2000,6000000,12000000,4200,65,2025,under construction,(purchase-only),yes,yes,95,Sarasota,United States,"Private terraces, fitness center, private restaurant, massage rooms","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, beach access, private guest suites, library lounge, yoga sessions",Outdoor pool with Gulf of Mexico views,Private restaurant with in-residence dining,World-class fitness center with yoga sessions,10,Rosewood,Bask in breathtaking waterfront views and luxurious living steps from pristine beaches.,"Offering breathtaking Gulf views and direct beach access, this residence boasts unparalleled luxury with private amenities and exquisite design."
Rosewood Residences,https://www.rosewoodhotels.com/en/residences/ownership/hillsboro-beach,"1155 Hillsboro Mile, Hillsboro Beach, FL 33062, United States",7500000,1875,5000000,12000000,4000,92,2026,under construction,high,yes,yes,94,Hillsboro Beach,United States,"Private terraces, fitness center, beach club, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, sauna, in-residence dining, residents’ lounge",Oceanfront pool with Atlantic Ocean views,Signature dining with coastal cuisine,Wellness spa with sauna facilities,11,Rosewood,"An exclusive beachfront haven blending timeless elegance with private, oceanfront serenity.","Offering stunning oceanfront views and direct beach access, these residences boast unparalleled luxury amenities and exquisite architectural design."
Rosewood Residences,https://www.rosewoodhotels.com/en/residences/ownership/sao-paulo,"Rua Itapeva, 435, Bela Vista, São Paulo, SP 01332-000, Brazil",5000000,1667,3000000,8000000,3000,100,2022,completed,high,yes,yes,95,São Paulo,United States,"Private balconies, fitness center, wellness spa, rooftop garden","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, vertical garden tower",Rooftop pool with São Paulo skyline views,Six dining venues with Brazilian cuisine,Vertical garden tower with city views,10,Rosewood,Discover luxurious living with stunning skyline views and unparalleled amenities in São Paulo.,"Offering breathtaking panoramic views of São Paulo's skyline, these residences boast luxurious amenities and an exclusive rooftop infinity pool."
"Rosewood Residences, Baha Mar",https://www.rosewoodhotels.com/en/residences/ownership/baha-mar,"1 Baha Mar Blvd, Nassau, New Providence, Bahamas.",6000000,2000,4000000,10000000,3000,91,2017,completed,high,yes,yes,95,Nassau,Bahamas,"Private plunge pools, fitness center, beach club, Sense, A Rosewood Spa","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, kids’ club, beach access, tennis courts, in-residence dining",Oceanfront pool with Cable Beach views,Costa restaurant with Bahamian-Mexican fusion cuisine,Jack Nicklaus Signature Golf Course,12,Rosewood,Immerse in serene beachfront luxury with bespoke services and private villa elegance.,"Overlooking pristine beaches and turquoise waters, these residences feature expansive terraces, private pools, and personalized concierge services for an unparalleled luxury experience."
"Rosewood Residences, Mayakoba",https://www.rosewoodhotels.com/en/residences/ownership/mayakoba,"Carretera Federal Cancún-Playa del Carmen KM 298, Solidaridad, Q. Roo, CP 77710, Mexico",7500000,1875,5000000,12000000,4000,38,2006,completed,high,yes,yes,95,Playa del Carmen,Mexico,"Private waterfront pools, fitness center, Sense, A Rosewood Spa, private boat docks","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café, Golf","24-hour concierge, beach access, water sports, in-residence dining, kids’ club",Lagoon-front pool with Riviera Maya views,Casa del Lago with Mexican cuisine,El Camaleón Championship Golf Course,12,Rosewood,Discover serene luxury with private lagoons and stunning jungle views.,"Overlooking a pristine lagoon and surrounded by lush mangroves, these residences feature private plunge pools and unparalleled access to eco-friendly amenities."
"Rosewood Residences, Mandarina",https://www.rosewoodhotels.com/en/residences/ownership/mandarina,"Carretera Federal 200, Monteón, Nayarit",9000000,1800,6000000,15000000,5000,72,2025,under construction,high,yes,yes,94,Monteon,Mexico,"Private infinity pools, fitness center, wellness spa, private fire pits","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, water sports, in-residence dining, hiking trails",Oceanfront infinity pool with Riviera Nayarit views,Signature dining with Mexican cuisine,"Sense, A Rosewood Spa with wellness treatments",11,Rosewood,"Discover luxurious living harmonized with nature, featuring stunning ocean views and lush landscapes.","Offering breathtaking ocean views and direct access to pristine beaches, these residences feature unparalleled luxury and exclusive amenities."
Residences at One Galle Face,https://www.shangri-la.com/group/our-businesses/properties-for-sale,"1 Galle Face, Colombo 00200, Sri Lanka.",1550000,665,1000000,3300000,2330,390,2019,completed,high,yes,yes,95,Colombo,Sri Lanka,"Private balconies, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, rooftop terrace, kids’ playroom",Rooftop infinity pool with Indian Ocean views,Curated dining with Sri Lankan cuisine,Private cinema for resident screenings,10,Shangri-La,Discover unparalleled luxury with breathtaking ocean views and world-class amenities.,"The Residences at One Galle Face boast breathtaking ocean views, luxurious amenities, and unparalleled access to Colombo's vibrant lifestyle."
Yavis Residence,https://www.shangri-la.com/group/our-businesses/properties-for-sale,"Zhongshan, China.",2500000,833,1500000,4000000,3000,100,2015,completed,high,yes,yes,90,Zhongshan,China,"Private balconies, fitness center, private dining spaces, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, rooftop terrace, business lounge",Rooftop pool with city views,Curated dining with Cantonese cuisine,Business lounge for resident meetings,10,Shangri-La,"This architectural marvel boasts stunning panoramic views, seamlessly blending nature with luxury.","The Yavis Residence boasts breathtaking panoramic views of the mountains and river, complemented by luxurious amenities and spacious layouts."
The Moon Residence,https://www.shangri-la.com/group/our-businesses/properties-for-sale,"Kunming Central Business District, Kunming, Yunnan, China
",1500000,750,800000,3000000,2000,224,2022,completed,high,yes,yes,95,Kunming,China,"Floor-to-ceiling windows, fitness center, private dining spaces, clubhouse","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, business lounge, kids’ playroom",Indoor pool with city skyline views,Curated dining with Yunnan-inspired cuisine,300 sqm clubhouse for resident events,10,Shangri-La,"Embracing serene lake views, this architectural masterpiece harmonizes luxury with nature.",The Moon Residence in Kunming boasts breathtaking panoramic views of Dianchi Lake and exclusive access to lush botanical gardens.
Lakeview,https://www.shangri-la.com/group/our-businesses/properties-for-sale,"No. 1 Huanhu Road, Hanjiang District, Yangzhou, Jiangsu, China",1200000,600,800000,2000000,2000,150,2015,completed,high,yes,yes,94,Yangzhou,China,"Private balconies, fitness center, private dining spaces, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, rooftop terrace, lakefront promenade",Outdoor pool with lakefront views,Curated dining with Jiangsu cuisine,Lakefront promenade for scenic walks,11,Shangri-La,Discover serene luxury with panoramic lake views and exquisite modern design.,"Overlooking the tranquil Slender West Lake, this residence boasts panoramic views and exclusive access to serene gardens."
Shangri-La Center Residences,https://www.shangri-la.com/ulaanbaatar/shangrila/residences/,"19 Olympic Street, Sukhbaatar District-1, Ulaanbaatar 14241, Mongolia",1800000,720,1200000,3000000,2500,108,2016,completed,high,yes,yes,95,Ulaanbaatar,Mongolia,"Private terraces, fitness center, private cinema, residents’ lounge","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, kids’ playroom, rooftop terrace",Largest indoor pool in Ulaanbaatar with city views,Hutong restaurant with Chinese cuisine,Adventure Zone for family entertainment,10,Shangri-La,Discover breathtaking city views and luxurious living in Mongolia's vibrant heart.,The Shangri-La Center Residences boast stunning panoramic views of the surrounding mountains and unparalleled access to luxury amenities.
"Six Senses Residences, Kitzbühel Alps",https://www.sixsenses.com/en/residences/kitzbuehel-alps/,"Mittersill, Hohe Tauern National Park",5500000,2200,3500000,10000000,2500,40,2025,under construction,high,yes,yes,95,Mittersill,Austria,"Ski-in/ski-out access, wellness spa, private terraces, fitness center","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, ski valet, hiking trails, kids’ club",Heated outdoor pool with Hohe Tauern views,Farm-to-table dining with Alpine cuisine,"3,000 sqm Wellness Spa & Fitness Oasis",11,Six Senses,Luxury alpine homes blend eco-conscious design with breathtaking panoramic mountain vistas.,"Offering breathtaking panoramic views of the Kitzbühel Alps, this residence features direct access to pristine ski slopes and luxurious wellness amenities."
Six Senses Residences,https://www.sixsenses.com/en/residences/belize/,"Secret Beach, Ambergris Caye, and Cayo Rosario",6500000,1625,4000000,10000000,4000,33,2025,under construction,high,yes,yes,95,Ambergris Caye,Belize,"Overwater villas, fitness center, wellness spa, private boat docks","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, water sports, kids’ club, cinema paradiso",Oceanfront pool with Secret Beach views,Plant-forward dining with Belizean cuisine,Six Senses Spa with Mayan-inspired treatments,11,Six Senses,Embrace unparalleled luxury with stunning overwater villas amidst Belize's vibrant marine paradise.,"Overlooking the Caribbean Sea, these luxurious residences boast private plunge pools, expansive terraces, and direct access to pristine beaches."
Six Senses Residences,https://www.sixsenses.com/en/residences/fiji/,"Malolo Island, Mamanuca Islands",4500000,1500,3000000,7000000,3000,24,2018,completed,high,yes,yes,95,Malolo Island,Fiji,"Private plunge pools, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, water sports, kids’ club, outdoor cinema",Beachfront pool with South Pacific views,Tovolea restaurant with Fijian cuisine,Six Senses Spa with tropical treatments,11,Six Senses,Discover serene luxury with breathtaking ocean views and private beachfront access.,"Set amidst pristine beaches, these residences boast unparalleled ocean views, private infinity pools, and direct access to vibrant coral reefs."
Six Senses Residences,https://www.sixsenses.com/en/residences/courchevel/,"Courchevel 1850, Savoie",6000000,3000,4000000,10000000,2000,53,2016,completed,high,yes,yes,95,Courchevel,France,"Ski-in/ski-out access, wellness spa, private terraces, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, ski valet, residents’ lounge, kids’ club",Indoor pool with Alpine views,Curated dining with French cuisine,Six Senses Spa with wellness treatments,10,Six Senses,Immerse yourself in alpine elegance with private spas and breathtaking mountain vistas.,"Offering breathtaking views of the French Alps, these residences feature private ski-in/ski-out access and personalized wellness amenities."
Six Senses Residences,https://www.sixsenses.com/en/residences/loire-valley/,"Six Senses Residences
Les Bordes Estate, Saint-Laurent-Nouan, Loir-et-Cher",7500000,1500,5000000,12000000,5000,55,2022,completed,high,yes,yes,95,Saint-Laurent-Nouan,France,"Ski-in/ski-out access, wellness spa, private terraces, fitness center","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, residents’ lounge, in-residence dining, kids’ playroom",Indoor pool with Loire Valley views,Farm-to-table dining with French cuisine,"18,000 sq ft Six Senses Spa with holistic treatments",11,Six Senses,Immerse in unparalleled luxury amid enchanting vineyards and historic French elegance.,"Set against the backdrop of rolling vineyards, these residences boast stunning panoramic views and private access to serene nature trails."
Six Senses Residences,https://www.sixsenses.com/en/residences/crans-montana/,"Route des Téléphériques 60, Crans-Montana, Valais",5500000,2200,3500000,10000000,2500,17,2023,completed,high,yes,yes,95,Crans-Montana,Switzerland,"Ski-in/ski-out access, wellness spa, private terraces, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Security, On-site Restaurant/Café","24-hour concierge, sauna, ski valet, residents’ lounge, outdoor cinema",Indoor pool with Swiss Alps views,Curated dining with Alpine cuisine,"2,000 sqm Six Senses Spa with Alpine-inspired treatments",10,Six Senses,Indulge in breathtaking alpine views and luxurious wellness amenities at every turn.,"Set against breathtaking Alpine vistas, these residences offer unparalleled access to world-class wellness amenities and ski-in/ski-out convenience."
"Six Senses Residences, Kaplankaya",https://www.sixsenses.com/en/residences/kaplankaya/,"Bozbük, Milas, Muğla",4000000,1333,2500000,7000000,3000,141,2017,completed,high,yes,yes,95,Milas,Turkey,"Private terraces, fitness center, wellness spa, private dining spaces","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, water sports, in-residence dining, residents’ lounge",Beachfront pool with Aegean Sea views,Sage & Salt with Mediterranean cuisine,Six Senses Spa with Turkish hammam,11,Six Senses,A serene haven blending contemporary luxury with breathtaking Aegean sea panoramas.,"Set against the stunning backdrop of the Aegean Sea, this residence boasts unparalleled panoramic views and exclusive access to private beach coves."
"Six Senses Residences, The Forestias",https://www.sixsenses.com/en/residences/the-forestias/,"The Forestias, Bangna, Samut Prakan",3500000,300,2000000,6000000,11723,27,2024,completed,high,yes,yes,95,Bang Phli,Thailand,"Private plunge pools, fitness center, wellness spa, treetop canopy walk","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, sauna, in-residence dining, residents’ lounge, organic gardens",Private plunge pool with forest views,Curated dining with Thai cuisine,Six Senses Place membership club,11,Six Senses,Immerse yourself in eco-luxury amidst lush forest landscapes and innovative design.,"The Forestias offers a harmonious blend of lush greenery and stunning lake views, promoting wellness through nature-inspired living spaces."
Six Senses Residences,https://www.sixsenses.com/en/residences/con-dao/,"Dat Doc Beach, Con Dao Islands, Ba Ria-Vung Tau",3000000,1000,2000000,4500000,3000,15,2010,completed,high,yes,yes,95,Con Dao,Vietnam,"Private infinity pools, wellness spa, private terraces, fitness center","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Caf","24-hour concierge, beach access, water sports, kids’ club, yoga pavilion",Oceanfront infinity pool with Con Dao views,Vietnamese by Design with local cuisine,Six Senses Spa with Lo Voi Mountain backdrop,11,Six Senses,"Bask in luxurious villas surrounded by pristine beaches and lush, untouched nature.","Set against a backdrop of stunning ocean views and lush mountains, these residences offer unparalleled privacy and luxurious eco-friendly amenities."
"Six Senses Residences, The Palm",https://www.sixsenses.com/en/residences/the-palm-dubai/,"West Crescent, Palm Jumeirah, Dubai",8000000,2667,5000000,15000000,3000,162,2026,under construction,high,yes,yes,94,Dubai,UAE,"Private infinity pools, wellness spa, private terraces, fitness center","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, kids’ club, squash court, longevity clinic",Oceanfront pool with Persian Gulf views,Curated dining with Emirati cuisine,"60,000 sq ft Six Senses Place wellness club",11,Six Senses,Immerse yourself in serene beachfront living with breathtaking Gulf views and eco-luxury design.,"Overlooking the iconic Palm Jumeirah, this luxurious residence boasts stunning sea views, private beach access, and wellness-focused amenities."
"Six Senses Residences, Grand Bahama",https://www.sixsenses.com/en/residences/grand-bahama/,"Grand Lucayan Waterway, Freeport",6500000,1300,4000000,10000000,5000,28,2026,under construction,high,yes,yes,95,Freeport,Bahamas,"Private boat slips, wellness spa, private courtyards, fitness center","Swimming Pool, Gym, Parking Space/Garage, Private Garden, Security, On-site Restaurant/Café","24-hour concierge, beach access, water sports, beach club, outdoor cinema",Beachfront pool with Atlantic Ocean views,Signature dining with Bahamian cuisine,Six Senses Spa with coral restoration programs,11,Six Senses,Indulge in unparalleled oceanfront luxury with private beaches and lush tropical serenity.,"Overlooking pristine beaches, these luxurious residences feature private infinity pools and direct access to a vibrant coral reef."
